schoolid,schoolName,url,street_address,city,zip,lowGrade,highGrade,schoolLevel,isCharterSchool,isMagnetSchool,isVirtualSchool,isTitleISchool,districtName,countyName,rank,rankOf,rankStars,rankLevel,rankStatewidePercentage,averageStandardScore,rankMovement,numberOfStudents,teachersFulltime,isPrivate
062271010874,Danny J. Bakewell Senior Primary Center,https://www.schooldigger.com/go/CA/schools/2271010874/school.aspx,8621 S. Baring Cross St.,Los Angeles,90044,K,K,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,,,,,,,,191,,False
062271003006,Figueroa Street Elementary,https://www.schooldigger.com/go/CA/schools/2271003006/school.aspx,510 W. 111th St.,Los Angeles,90044,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,3896,5789,2,Elementary,32.7,30.40909,369,444,,False
062271013147,Gerald A. Lawson Academy of the Arts Math and Sci,https://www.schooldigger.com/go/CA/schools/2271013147/school.aspx,929 W. 69th St.,Los Angeles,90044,K,6,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,5285,5789,0,Elementary,8.71,14.33491,-460,553,,False
062271003357,Gil Garcetti Learning Academy,https://www.schooldigger.com/go/CA/schools/2271003357/school.aspx,612 W. 68th St.,Los Angeles,90044,K,6,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,5129,5789,1,Elementary,11.4,16.35342,33,704,,False
069999953622,"Bright Montessori School, Inc.",https://www.schooldigger.com/go/CA/schools/9999953622/school.aspx,1479 E Broadway,Glendale,91205,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
061524001920,Cerritos Elementary,https://www.schooldigger.com/go/CA/schools/1524001920/school.aspx,120 E. Cerritos Ave.,Glendale,91205,K,6,Elementary,No,No,No,Yes,Glendale Unified,Los Angeles County,2305,5789,3,Elementary,60.18,55.11684,518,440,,False
069999906486,First Lutheran School,https://www.schooldigger.com/go/CA/schools/9999906486/school.aspx,1300 E Colorado St,Glendale,91205,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
061524001931,Glendale High,https://www.schooldigger.com/go/CA/schools/1524001931/school.aspx,1440 E. BRd.way,Glendale,91205,9,12,High,No,No,No,Yes,Glendale Unified,Los Angeles County,795,2133,3,High,62.73,57.70129,-179,2115,,False
069999906596,Glendale Preschool & Kindergarten,https://www.schooldigger.com/go/CA/schools/9999906596/school.aspx,225 S Verdugo Rd,Glendale,91205,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999906780,Holy Family Grade School,https://www.schooldigger.com/go/CA/schools/9999906780/school.aspx,400 S Louise St,Glendale,91205,K,1,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999906782,Holy Family High School,https://www.schooldigger.com/go/CA/schools/9999906782/school.aspx,400 E Lomita Ave,Glendale,91205,9,12,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
061524001938,Horace Mann Elementary,https://www.schooldigger.com/go/CA/schools/1524001938/school.aspx,501 E. Acacia Ave.,Glendale,91205,K,5,Elementary,No,No,No,Yes,Glendale Unified,Los Angeles County,831,5789,4,Elementary,85.65,86.29916,56,634,,False
061524001939,John Marshall Elementary,https://www.schooldigger.com/go/CA/schools/1524001939/school.aspx,1201 E. BRd.way,Glendale,91205,K,5,Elementary,No,No,No,Yes,Glendale Unified,Los Angeles County,2638,5789,3,Elementary,54.43,49.28742,-88,489,,False
061524001942,John Muir Elementary,https://www.schooldigger.com/go/CA/schools/1524001942/school.aspx,912 S. Chevy Chase Dr.,Glendale,91205,K,6,Elementary,No,No,No,Yes,Glendale Unified,Los Angeles County,2449,5789,3,Elementary,57.7,52.64539,94,829,,False
062271012858,Cesar E. Chavez Learning Acads-Academy of Scientific Explr (ASE),https://www.schooldigger.com/go/CA/schools/2271012858/school.aspx,1001 Arroyo Ave.,San Fernando,91340,9,12,High,No,No,No,Yes,Los Angeles Unified,Los Angeles County,1363,2133,2,High,36.1,33.8338,-252,436,,False
062271012926,Cesar E. Chavez Learning Acads-Arts/Theatre/Entertain Mag,https://www.schooldigger.com/go/CA/schools/2271012926/school.aspx,1001 Arroyo Ave.,San Fernando,91340,9,12,High,No,Yes,No,Yes,Los Angeles Unified,Los Angeles County,1165,2133,2,High,45.38,42.54074,-681,407,,False
062271012895,Cesar E. Chavez Learning Acads-Soc Just Humanitas Academy,https://www.schooldigger.com/go/CA/schools/2271012895/school.aspx,1001 Arroyo Ave.,San Fernando,91340,9,12,High,No,No,No,Yes,Los Angeles Unified,Los Angeles County,1018,2133,3,High,52.27,48.42066,-331,519,,False
062271012964,Cesar E. Chavez Learning Acads-Technical Prep Academy,https://www.schooldigger.com/go/CA/schools/2271012964/school.aspx,1001 Arroyo Ave.,San Fernando,91340,9,12,High,No,No,No,Yes,Los Angeles Unified,Los Angeles County,1330,2133,2,High,37.65,35.59659,-296,352,,False
069999930521,Glenoaks Christian Elementary,https://www.schooldigger.com/go/CA/schools/9999930521/school.aspx,1525 Glenoaks Blvd,San Fernando,91340,PK,6,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
062271003056,Gridley Street Elementary,https://www.schooldigger.com/go/CA/schools/2271003056/school.aspx,1907 Eighth St.,San Fernando,91340,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,5067,5789,1,Elementary,12.47,17.10216,130,515,,False
062271003189,Mission Continuation,https://www.schooldigger.com/go/CA/schools/2271003189/school.aspx,11015 O'Melveny Ave.,San Fernando,91340,9,12,High,No,No,No,Yes,Los Angeles Unified,Los Angeles County,2121,2133,0,High,0.56,8.548,-181,58,,False
062271003198,Morningside Elementary,https://www.schooldigger.com/go/CA/schools/2271003198/school.aspx,576 N. Maclay Ave.,San Fernando,91340,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,4266,5789,1,Elementary,26.31,26.06826,-595,516,,False
062271003233,O'Melveny Elementary,https://www.schooldigger.com/go/CA/schools/2271003233/school.aspx,728 Woodworth St.,San Fernando,91340,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,2192,5789,3,Elementary,62.14,57.37428,468,496,,False
060239313947,PUC Nueva Esperanza Charter Academy,https://www.schooldigger.com/go/CA/schools/0239313947/school.aspx,1218 N. Fourth St.,San Fernando,91340,6,12,High,Yes,No,No,Yes,PUC Nueva Esperanza Charter Academy District,Los Angeles County,,,,,,,,361,,False
062250010828,Chavez Elementary,https://www.schooldigger.com/go/CA/schools/2250010828/school.aspx,730 W. Third St.,Long Beach,90802,K,5,Elementary,No,No,No,Yes,Long Beach Unified,Los Angeles County,2744,5789,3,Elementary,52.6,47.19776,-846,329,,False
062250002711,Edison Elementary,https://www.schooldigger.com/go/CA/schools/2250002711/school.aspx,625 Maine Ave.,Long Beach,90802,K,5,Elementary,No,No,No,Yes,Long Beach Unified,Los Angeles County,3987,5789,2,Elementary,31.13,29.31316,-271,513,,False
062250002713,Franklin Classical Middle,https://www.schooldigger.com/go/CA/schools/2250002713/school.aspx,540 Cerritos Ave.,Long Beach,90802,6,8,Middle,No,No,No,Yes,Long Beach Unified,Los Angeles County,1545,2715,2,Middle,43.09,37.24629,-74,1258,,False
069999948634,St Anthony High School,https://www.schooldigger.com/go/CA/schools/9999948634/school.aspx,620 Olive Ave,Long Beach,90802,9,12,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999908360,St Anthony Parish School,https://www.schooldigger.com/go/CA/schools/9999908360/school.aspx,855 E 5th St,Long Beach,90802,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
062250002760,Stevenson Elementary,https://www.schooldigger.com/go/CA/schools/2250002760/school.aspx,515 Lime Ave.,Long Beach,90802,K,5,Elementary,No,No,No,Yes,Long Beach Unified,Los Angeles County,2193,5789,3,Elementary,62.12,57.36821,313,594,,False
060846000836,Alicia Cortez Elementary,https://www.schooldigger.com/go/CA/schools/0846000836/school.aspx,12750 Carissa Ave.,Chino,91710,K,6,Elementary,No,No,No,Yes,Chino Valley Unified,San Bernardino County,3052,5789,2,Elementary,47.28,42.21882,-6,527,,False
060217514235,Allegiance STEAM Academy - Thrive,https://www.schooldigger.com/go/CA/schools/0217514235/school.aspx,5862 C St.,Chino,91710,K,8,Elementary,Yes,No,No,Yes,Allegiance STEAM Academy - Thrive District,San Bernardino County,1316,5789,4,Elementary,77.27,76.65556,,658,,False
060846000834,Anna A. Borba Fundamental Elementary,https://www.schooldigger.com/go/CA/schools/0846000834/school.aspx,4980 Riverside Dr.,Chino,91710,K,6,Elementary,No,No,No,Yes,Chino Valley Unified,San Bernardino County,3912,5789,2,Elementary,32.42,30.27846,-424,473,,False
060846000833,Buena Vista Continuation High,https://www.schooldigger.com/go/CA/schools/0846000833/school.aspx,13509 Ramona Ave.,Chino,91710,9,12,High,No,No,No,Yes,Chino Valley Unified,San Bernardino County,1916,2133,1,High,10.17,12.1722,-180,142,,False
069999953655,Chino Child Development Center,https://www.schooldigger.com/go/CA/schools/9999953655/school.aspx,4266 Walnut Ave,Chino,91710,PK,2,Private,(n/a),(n/a),(n/a),(n/a),,San Bernardino County,,,,,,,,,,True
060846000835,Chino High,https://www.schooldigger.com/go/CA/schools/0846000835/school.aspx,5472 Park Pl.,Chino,91710,9,12,High,No,No,No,Yes,Chino Valley Unified,San Bernardino County,786,2133,3,High,63.15,58.29401,403,1865,,False
069999953656,Chino Montessori School,https://www.schooldigger.com/go/CA/schools/9999953656/school.aspx,6010 Riverside Dr,Chino,91710,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,San Bernardino County,,,,,,,,,,True
069999906086,Christ Lutheran Preschool And Kindergarten,https://www.schooldigger.com/go/CA/schools/9999906086/school.aspx,5500 Francis Ave,Chino,91710,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,San Bernardino County,,,,,,,,,,True
069999906195,Countrywood Elementary School,https://www.schooldigger.com/go/CA/schools/9999906195/school.aspx,5001 Riverside Dr,Chino,91710,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,San Bernardino County,,,,,,,,,,True
069999935151,Crosspoint Children's Center,https://www.schooldigger.com/go/CA/schools/9999935151/school.aspx,6950 Edison Ave,Chino,91710,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,San Bernardino County,,,,,,,,,,True
060474000436,Emerson Elementary,https://www.schooldigger.com/go/CA/schools/0474000436/school.aspx,2800 Forest Ave.,Berkeley,94705,K,5,Elementary,No,No,No,Yes,Berkeley Unified,Alameda County,844,5789,4,Elementary,85.42,86.11527,57,317,,False
060474008119,John Muir Elementary,https://www.schooldigger.com/go/CA/schools/0474008119/school.aspx,2955 Claremont Ave.,Berkeley,94705,K,5,Elementary,No,No,No,Yes,Berkeley Unified,Alameda County,1387,5789,4,Elementary,76.04,74.85485,289,316,,False
069999907283,Maybeck High School,https://www.schooldigger.com/go/CA/schools/9999907283/school.aspx,2727 College Ave,Berkeley,94705,9,12,Private,(n/a),(n/a),(n/a),(n/a),,Alameda County,,,,,,,,,,True
060474000445,Sylvia Mendez Elementary,https://www.schooldigger.com/go/CA/schools/0474000445/school.aspx,2840 Ellsworth St.,Berkeley,94705,K,5,Elementary,No,No,No,Yes,Berkeley Unified,Alameda County,2074,5789,3,Elementary,64.17,60.02341,-335,385,,False
069999908890,The Elmwood Academy,https://www.schooldigger.com/go/CA/schools/9999908890/school.aspx,2722 Benvenue Ave,Berkeley,94705,K,8,Private,(n/a),(n/a),(n/a),(n/a),,Alameda County,,,,,,,,,,True
060474007267,Willard Middle,https://www.schooldigger.com/go/CA/schools/0474007267/school.aspx,2425 Stuart St.,Berkeley,94705,6,8,Middle,No,No,No,Yes,Berkeley Unified,Alameda County,157,2715,5,Middle,94.22,94.26749,76,701,,False
063384005221,American Legion High (Continuation),https://www.schooldigger.com/go/CA/schools/3384005221/school.aspx,3801 BRd.way,Sacramento,95817,9,12,High,No,No,No,Yes,Sacramento City Unified,Sacramento County,2055,2133,0,High,3.66,9.87271,-170,185,,False
060159811189,Aspire Capitol Heights Academy,https://www.schooldigger.com/go/CA/schools/0159811189/school.aspx,2520 33rd St.,Sacramento,95817,K,5,Elementary,Yes,No,No,Yes,Aspire Capitol Heights Academy District,Sacramento County,5531,5789,0,Elementary,4.46,10.57065,,232,,False
063384001089,Father Keith B. Kenny,https://www.schooldigger.com/go/CA/schools/3384001089/school.aspx,3525 MLK Jr. Blvd.,Sacramento,95817,K,6,Elementary,No,No,No,Yes,Sacramento City Unified,Sacramento County,3254,5789,2,Elementary,43.79,38.8344,401,341,,False
069999935289,Lighthouse,https://www.schooldigger.com/go/CA/schools/9999935289/school.aspx,6201 S St # T08,Sacramento,95817,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Sacramento County,,,,,,,,,,True
060178611076,The Language Academy of Sacramento,https://www.schooldigger.com/go/CA/schools/0178611076/school.aspx,2850 49th St.,Sacramento,95817,K,8,Elementary,Yes,No,No,Yes,The Language Academy of Sacramento District,Sacramento County,4093,5789,1,Elementary,29.3,28.1304,,609,,False
063543006055,Adrian Wilcox High,https://www.schooldigger.com/go/CA/schools/3543006055/school.aspx,3250 Monroe St.,Santa Clara,95051,9,12,High,No,No,No,No,Santa Clara Unified,Santa Clara County,703,2133,3,High,67.04,61.59082,-297,1974,,False
063543006033,Bowers Elementary,https://www.schooldigger.com/go/CA/schools/3543006033/school.aspx,2755 Barkley Ave.,Santa Clara,95051,K,5,Elementary,No,No,No,Yes,Santa Clara Unified,Santa Clara County,3090,5789,2,Elementary,46.62,41.60113,-203,271,,False
063543006034,Bracher Elementary,https://www.schooldigger.com/go/CA/schools/3543006034/school.aspx,2700 Chromite Dr.,Santa Clara,95051,K,5,Elementary,No,No,No,Yes,Santa Clara Unified,Santa Clara County,1955,5789,3,Elementary,66.23,62.32591,-186,352,,False
063543006036,Briarwood Elementary,https://www.schooldigger.com/go/CA/schools/3543006036/school.aspx,1930 Townsend Ave.,Santa Clara,95051,K,5,Elementary,No,No,No,Yes,Santa Clara Unified,Santa Clara County,1543,5789,4,Elementary,73.35,71.27362,322,324,,False
063543013982,Central Park Elementary,https://www.schooldigger.com/go/CA/schools/3543013982/school.aspx,2720 Sonoma Pl.,Santa Clara,95051,K,5,Elementary,No,No,No,No,Santa Clara Unified,Santa Clara County,865,5789,4,Elementary,85.06,85.75521,,445,,False
069999953649,Children's World Bilingual Montessori,https://www.schooldigger.com/go/CA/schools/9999953649/school.aspx,820 Kiely Blvd,Santa Clara,95051,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
061029001132,Dwight D. Eisenhower Elementary,https://www.schooldigger.com/go/CA/schools/1029001132/school.aspx,277 Rodonovan Dr.,Santa Clara,95051,K,5,Elementary,No,No,No,No,Cupertino Union,Santa Clara County,312,5789,5,Elementary,94.61,94.70063,-12,556,,False
063543001599,Juan Cabrillo Middle,https://www.schooldigger.com/go/CA/schools/3543001599/school.aspx,2550 Cabrillo Ave.,Santa Clara,95051,6,8,Middle,No,No,No,No,Santa Clara Unified,Santa Clara County,764,2715,4,Middle,71.86,66.1789,127,887,,False
063543006042,Laurelwood Elementary,https://www.schooldigger.com/go/CA/schools/3543006042/school.aspx,955 Teal Dr.,Santa Clara,95051,K,5,Elementary,No,No,No,No,Santa Clara Unified,Santa Clara County,207,5789,5,Elementary,96.42,96.22582,162,666,,False
069999953850,Live Oak Academy,https://www.schooldigger.com/go/CA/schools/9999953850/school.aspx,2784 Homestead Rd # 141,Santa Clara,95051,1,12,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
063864010385,Alta Vista Academy,https://www.schooldigger.com/go/CA/schools/3864010385/school.aspx,730 Medical Center Ct.,Chula Vista,91911,7,12,High,No,No,No,Yes,Sweetwater Union High,San Diego County,,,,,,,,31,,False
063864006476,Castle Park Middle,https://www.schooldigger.com/go/CA/schools/3864006476/school.aspx,160 Quintard St.,Chula Vista,91911,7,8,Middle,No,No,No,Yes,Sweetwater Union High,San Diego County,1534,2715,2,Middle,43.5,37.61759,-263,807,,False
063864006477,Castle Park Senior High,https://www.schooldigger.com/go/CA/schools/3864006477/school.aspx,1395 Hilltop Dr.,Chula Vista,91911,9,12,High,No,No,No,Yes,Sweetwater Union High,San Diego County,1191,2133,2,High,44.16,40.94407,-376,1600,,False
060207107649,Chula Vista Learning Community Charter,https://www.schooldigger.com/go/CA/schools/0207107649/school.aspx,590 K St.,Chula Vista,91911,K,12,Other,Yes,No,No,Yes,Chula Vista Learning Community Charter District,San Diego County,,,,,,,,1483,,False
063864006479,Chula Vista Senior High,https://www.schooldigger.com/go/CA/schools/3864006479/school.aspx,820 Fourth Ave.,Chula Vista,91911,9,12,High,No,Yes,No,Yes,Sweetwater Union High,San Diego County,1254,2133,2,High,41.21,38.34851,-168,2398,,False
060861000857,Cook (Hazel Goes) Elementary,https://www.schooldigger.com/go/CA/schools/0861000857/school.aspx,875 Cuyamaca Ave.,Chula Vista,91911,K,6,Elementary,No,No,No,Yes,Chula Vista Elementary,San Diego County,2232,5789,3,Elementary,61.44,56.46851,-689,357,,False
060861000861,Harborside Elementary,https://www.schooldigger.com/go/CA/schools/0861000861/school.aspx,681 Naples St.,Chula Vista,91911,K,6,Elementary,No,No,No,Yes,Chula Vista Elementary,San Diego County,3879,5789,2,Elementary,32.99,30.74089,-120,670,,False
060861000864,Kellogg (Karl H.) Elementary,https://www.schooldigger.com/go/CA/schools/0861000864/school.aspx,229 E. Naples St.,Chula Vista,91911,K,6,Elementary,No,No,No,Yes,Chula Vista Elementary,San Diego County,2592,5789,3,Elementary,55.23,50.12793,940,312,,False
060861000865,Lauderbach (J. Calvin) Elementary,https://www.schooldigger.com/go/CA/schools/0861000865/school.aspx,390 Palomar St.,Chula Vista,91911,K,6,Elementary,No,No,No,Yes,Chula Vista Elementary,San Diego County,3219,5789,2,Elementary,44.39,39.58317,-444,741,,False
060199212425,Leonardo da Vinci Health Sciences Charter,https://www.schooldigger.com/go/CA/schools/0199212425/school.aspx,229 E. Naples,Chula Vista,91911,K,6,Elementary,Yes,No,No,Yes,Leonardo da Vinci Health Sciences Charter District,San Diego County,2740,5789,3,Elementary,52.67,47.32842,,246,,False
063581006125,Abraham Lincoln Elementary,https://www.schooldigger.com/go/CA/schools/3581006125/school.aspx,850 W. Ninth St.,Santa Rosa,95401,K,6,Elementary,No,No,No,Yes,Santa Rosa Elementary,Sonoma County,5647,5789,0,Elementary,2.45,8.47505,,293,,False
063581009635,Albert F. Biella Elementary,https://www.schooldigger.com/go/CA/schools/3581009635/school.aspx,2140 Jennings Ave.,Santa Rosa,95401,K,6,Elementary,No,No,No,Yes,Santa Rosa Elementary,Sonoma County,4344,5789,1,Elementary,24.96,25.16513,,332,,False
063581006120,Helen M. Lehman Elementary,https://www.schooldigger.com/go/CA/schools/3581006120/school.aspx,1700 Jennings Ave.,Santa Rosa,95401,K,6,Elementary,No,No,No,Yes,Santa Rosa Elementary,Sonoma County,5475,5789,0,Elementary,5.42,11.67646,,500,,False
064320007015,J. X. Wilson Elementary,https://www.schooldigger.com/go/CA/schools/4320007015/school.aspx,246 Brittain Ln.,Santa Rosa,95401,K,6,Elementary,No,No,No,Yes,Wright Elementary,Sonoma County,2306,5789,3,Elementary,60.17,55.10954,176,470,,False
060171208401,Kid Street Learning Center Charter,https://www.schooldigger.com/go/CA/schools/0171208401/school.aspx,709 Davis St.,Santa Rosa,95401,K,6,Elementary,Yes,No,No,Yes,Kid Street Learning Center Charter District,Sonoma County,3334,5789,2,Elementary,42.41,37.68852,,113,,False
063581006118,Luther Burbank Elementary,https://www.schooldigger.com/go/CA/schools/3581006118/school.aspx,203 S. A St.,Santa Rosa,95401,K,6,Elementary,No,No,No,Yes,Santa Rosa Elementary,Sonoma County,2991,5789,2,Elementary,48.33,43.26083,,328,,False
060200611480,Northwest Prep Charter,https://www.schooldigger.com/go/CA/schools/0200611480/school.aspx,2590 Piner Rd.,Santa Rosa,95401,7,12,High,Yes,No,No,Yes,Northwest Prep Charter District,Sonoma County,1206,2133,2,High,43.46,40.24271,,109,,False
062784004226,Oak Grove Elementary/Willowside Middle,https://www.schooldigger.com/go/CA/schools/2784004226/school.aspx,5299 Hall Rd.,Santa Rosa,95401,1,8,Elementary,Yes,No,No,Yes,Oak Grove Union Elementary,Sonoma County,1183,5789,4,Elementary,79.56,79.74385,8,791,,False
060192404738,Olivet Elementary Charter,https://www.schooldigger.com/go/CA/schools/0192404738/school.aspx,1825 Willowside Rd.,Santa Rosa,95401,K,6,Elementary,Yes,No,No,Yes,Olivet Elementary Charter District,Sonoma County,4033,5789,2,Elementary,30.33,28.75479,,337,,False
