zip,schoolid,rank,rankOf,rankStars,rankStatewidePercentage,averageStandardScore,isPrivate,has_elementary,has_middle,has_high
95973,60201411569.0,2515.0,5789.0,3.0,56.56,51.58043,0.0,True,False,False
95988,63776680185.57143,3151.4,3711.8,0.8,18.048,20.084252,0.0,True,True,True
95991,63929548242.2,3383.222222222222,5041.222222222223,1.6666666666666667,31.865555555555552,30.298674444444444,0.0,True,True,True
95993,65172183656.625,2375.285714285714,4744.428571428572,2.2857142857142856,47.55285714285714,46.939368571428574,0.0,True,False,True
96001,62840528606.333336,2877.0,4875.0,2.0,38.47,37.599973750000004,0.0,True,False,True
96002,61643267960.375,1938.142857142857,3866.1428571428573,2.4285714285714284,47.82714285714286,43.95493142857142,0.0,True,True,True
96003,61104944142.0,2053.25,5020.5,3.0,61.667500000000004,58.8013225,0.0,True,True,False
96007,60898337387.77778,1668.2,3097.0,2.6,50.910000000000004,48.216116,0.0,True,True,True
96021,61305903851.8,3074.875,4490.75,1.5,30.542499999999997,30.4939375,0.0,True,True,True
96080,62520762165.14286,2262.0,4910.714285714285,2.7142857142857144,56.06,51.73834857142857,0.0,True,True,False
96097,64452997956.55556,1199.6666666666667,2327.0,2.6666666666666665,48.25333333333333,42.99176,0.0,True,True,True
96130,63914497236.7,1985.2,4443.0,2.8,54.471999999999994,51.322872,0.0,True,True,True
96150,62064004144.625,2374.5714285714284,4305.285714285715,2.142857142857143,44.20285714285715,41.321665714285714,0.0,True,True,True
96161,63054130578.111115,997.2857142857143,4305.285714285715,3.5714285714285716,72.13571428571429,70.72394285714286,0.0,True,True,True
