zipcode,county_name,city,population,population_rank,city_name,aland,median_household_income,average_household_income,per_capita_income,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_25_to_44_years,householder_45_to_64_years,householder_65_years_and_over,hhi_total,hhi_lt_25k,hhi_25k_to_49k,hhi_50k_to_749k,hhi_75k_to_999k,hhi_100k_to_1490k,hhi_150k_to_1999k,hhi_200k_or_more,race_and_ethnicity_total,population_density_sq_mi,median_age,educational_attainment_bachelors,educational_attainment_graduate,family_poverty_pct,unemployment_pct,housing_units,median_value_of_owner_occupied_units
93021,Ventura,Thousand Oaks,127873,46,Moorpark; Simi Valley; Thousand Oaks,122410395,107363,140256,45576,0.215,78958,111679,131296,71103,12141,823,1316,1572,1725,2592,1499,2614,38581,816.5,38.8,0.283,0.1539,0.027,0.04602,12665,636800
93030,Ventura,Oxnard,208154,21,Oxnard,36314274,73093,86950,23735,0.052,53065,77759,82551,41239,14617,2025,3234,2299,2199,2709,1386,765,58422,4170.0,32.4,0.1321,0.043,0.118,0.06396,15562,478000
93033,Ventura,Oxnard,208154,21,Oxnard,75924089,63204,74403,17308,0.029,49583,60982,72537,48393,17217,2364,4316,3548,2753,2882,855,499,84701,2890.0,30.4,0.085,0.018,0.157,0.05603,17906,402100
93035,Ventura,Oxnard,208154,21,Channel Islands Beach; Oxnard,10501578,92109,112795,40130,0.1,51419,85797,103009,77797,9929,852,1413,1972,1107,2194,1396,995,29354,7240.0,41.9,0.2,0.118,0.03198,0.061,12071,573200
93036,Ventura,Oxnard,208154,21,El Rio; Oxnard,40401231,77158,93363,27018,0.084,54028,82803,85325,58140,13074,1614,2435,2236,2103,2501,1088,1097,48162,3088.0,31.3,0.155,0.06604,0.101,0.063,13801,477700
93041,Ventura,Oxnard,208154,21,Oxnard; Port Hueneme,28752318,63387,72837,24631,0.025,47560,66316,78067,50893,7111,1237,1485,1503,1192,1201,315,178,24208,2180.0,32.0,0.138,0.06198,0.089,0.05103,8524,412200
93063,Ventura,Simi Valley,125842,48,Santa Susana; Simi Valley,85371518,96400,117098,41018,0.1271,78500,106215,120066,49493,18980,1985,2986,2384,2489,3993,2736,2407,56458,1713.0,41.7,0.218,0.09796,0.045,0.04398,19631,567500
93065,Ventura,Simi Valley,125842,48,Simi Valley,82007751,101102,127856,44090,0.153,63921,107747,118039,64776,23881,2039,2863,3271,3600,5331,3133,3644,71832,2268.0,40.0,0.236,0.117,0.038,0.04602,24803,601500
93101,Santa Barbara,Santa Barbara,91376,86,Santa Barbara,8883516,60612,84575,35930,0.08203,34738,65638,74565,44746,13100,2663,2632,2663,1357,1905,807,1073,31371,9144.0,34.4,0.235,0.155,0.1,0.038,14114,892300
93103,Santa Barbara,Santa Barbara,91376,86,Mission Canyon; Montecito; Santa Barbara,13568565,92101,128931,49527,0.218,61629,88929,126941,77051,7749,922,976,1332,788,1185,853,1693,20538,3920.0,36.1,0.2429,0.221,0.054,0.025,8268,1040400
93105,Santa Barbara,Santa Barbara,91376,86,Mission Canyon; Santa Barbara,251560744,94556,131497,54396,0.212,77891,97477,111610,80957,11655,1405,1563,1614,1580,1869,1157,2467,28545,294.0,46.4,0.354,0.234,0.043,0.043,12318,1089900
93108,Santa Barbara,Santa Barbara,91376,86,Montecito; Santa Barbara; Summerland; Toro Canyon,54915708,149829,263582,104742,0.4219,210432,121346,161495,149500,4052,430,354,297,242,708,310,1711,10401,490.5,52.5,0.343,0.37,0.048,0.08795,5276,2000001
93109,Santa Barbara,Santa Barbara,91376,86,Santa Barbara,8766878,90341,131699,56549,0.2009,43879,136920,111875,47394,4543,682,1032,423,318,712,462,914,10771,3182.0,45.5,0.3232,0.2659,0.05603,0.06396,5068,1220100
93110,Santa Barbara,Santa Barbara,91376,86,Santa Barbara,27314069,87111,128223,51081,0.1709,75159,91028,105690,68082,6457,1125,857,885,816,1047,623,1104,16849,1598.0,46.5,0.27,0.2,0.075,0.038,6940,859400
93117,Santa Barbara,Santa Barbara,91376,86,Goleta; Isla Vista; Santa Barbara,440497375,66151,91067,27717,0.09204,22386,84622,113813,80234,16059,3834,2860,1962,1487,3073,1358,1485,58546,344.2,22.1,0.2642,0.239,0.054,0.09296,17116,812200
93203,Kern,Bakersfield,377917,9,Arvin; Bakersfield; Edmundson Acres,556194471,38985,48774,12132,0.003,29414,36157,48131,34911,5280,1400,2014,861,555,366,69,15,22662,105.5,25.4,0.015,0.005,0.289,0.094,5602,166500
93274,Tulare,Tulare,63547,143,East Tulare Villa; Matheny; Tulare; Waukena; Woodville,554467742,53185,69688,20773,0.029,36118,53470,65790,37134,21468,4340,5628,4196,2753,3132,790,629,74000,345.8,28.7,0.078,0.02802,0.175,0.068,22873,209600
93277,Tulare,Visalia,132104,44,Visalia,103558199,59223,79206,27961,0.042,34777,60396,78729,44140,18141,3370,4303,3214,2532,2879,1087,756,52271,1307.0,33.7,0.156,0.072,0.101,0.05,19250,225000
93291,Tulare,Visalia,132104,44,Goshen; Patterson Tract; Visalia; West Goshen,219190246,61599,85165,25739,0.079,52643,65099,70313,49727,17429,3851,3396,2660,2504,2424,1218,1376,59270,700.5,30.4,0.143,0.086,0.185,0.05603,18345,267200
93292,Tulare,Visalia,132104,44,Farmersville; Linnell Camp; Seville; Visalia; Yettem,281510304,61498,81640,26945,0.04398,27404,64984,71839,49094,13594,2461,2646,3345,1743,1737,1059,603,42031,386.8,31.3,0.126,0.075,0.146,0.045,14184,224600
93301,Kern,Bakersfield,377917,9,Bakersfield,10828999,33324,57233,22774,0.026,27352,36101,38527,29327,4698,1792,1210,727,377,270,201,121,12325,2948.0,30.2,0.123,0.074,0.319,0.19,5322,214500
93304,Kern,Bakersfield,377917,9,Bakersfield,19670067,40710,53284,17301,0.012,35816,44138,46227,26913,14981,4150,4832,3130,1413,782,500,174,49115,6468.0,29.2,0.052,0.03302,0.223,0.11206,16084,158600
93305,Kern,Bakersfield,377917,9,Bakersfield,15370439,31471,43434,13243,0.012,20684,28657,36916,32135,10701,4313,2909,1816,796,547,190,130,37902,6388.0,27.4,0.04602,0.025,0.3691,0.1709,11855,153800
93306,Kern,Bakersfield,377917,9,Bakersfield,228145061,55133,75527,23761,0.04898,28013,53247,69723,45216,21865,4633,5353,3899,2674,3093,1150,1063,72280,820.5,31.3,0.106,0.06604,0.163,0.076,23389,196800
93307,Kern,Bakersfield,377917,9,Bakersfield; Fuller Acres; Greenfield; Lamont; Weedpatch,359732079,38415,51071,14256,0.010994,52027,39457,39325,33400,22585,6701,6967,4223,2028,2235,188,243,86832,625.0,27.5,0.04398,0.010994,0.262,0.139,24269,160900
93308,Kern,Bakersfield,377917,9,Bakersfield; Oildale; Shafter,818436723,43717,61150,22727,0.02802,25122,52123,49298,35687,19488,5792,5109,3097,2146,2025,780,539,53981,170.8,33.7,0.104,0.047,0.1891,0.122,21255,219100
93309,Kern,Bakersfield,377917,9,Bakersfield,27502058,50839,67221,25523,0.035,35672,51495,57758,44795,21431,4674,5876,4357,2160,2753,867,744,58538,5510.0,31.8,0.144,0.068,0.165,0.084,22889,204900
93311,Kern,Bakersfield,377917,9,Bakersfield,438936609,98130,123827,40624,0.147,30841,92781,119276,78534,14524,1327,2039,1934,2140,2840,2104,2140,45481,268.5,35.0,0.235,0.146,0.047,0.038,15542,298800
93312,Kern,Bakersfield,377917,9,Bakersfield; Greenacres; Rosedale,39399327,97671,116252,37814,0.114,51495,99406,113875,68859,19616,1432,2097,3199,3420,4615,2614,2239,61628,4052.0,33.8,0.215,0.10706,0.04898,0.05603,20207,298700
93313,Kern,Bakersfield,377917,9,Bakersfield; Mettler,258189916,75162,91849,25564,0.035,35893,78961,80296,49573,14481,1480,2738,3005,2325,3242,1189,502,55221,554.0,29.8,0.114,0.04,0.086,0.095,15111,243100
93314,Kern,Bakersfield,377917,9,Bakersfield; Rosedale; Shafter,256280508,111635,136045,44163,0.1809,58393,110359,128954,62257,9217,645,1100,1033,1004,2437,1327,1671,28963,292.8,36.3,0.2009,0.126,0.029,0.054,9670,384000
93454,San Luis Obispo; Santa Barbara,Santa Maria,106224,67,Garey; Santa Maria; Sisquoc,1105975935,64575,78585,23421,0.04398,44219,69474,66987,47903,11666,1869,2723,2265,1821,1778,701,509,40432,94.7,31.4,0.115,0.055,0.11206,0.047,12394,349000
93455,Santa Barbara,Santa Maria,106224,67,Guadalupe; Los Alamos; Orcutt; Santa Maria,279997957,88874,106562,36645,0.09204,64149,100950,102576,55362,15518,1257,2624,2572,2395,3607,1629,1434,46175,427.0,37.8,0.188,0.09705,0.035,0.055,16155,418500
93458,Santa Barbara,Santa Maria,106224,67,Santa Maria,70909645,58847,70638,16915,0.021,57532,59818,70532,38636,13176,1879,3490,2844,1987,2257,446,273,57256,2092.0,26.4,0.053,0.02301,0.158,0.059,13590,323600
93534,Los Angeles,Lancaster,159028,33,Lancaster,46020157,41537,51358,19401,0.012,31500,49633,46750,24288,14161,4759,3611,2631,1352,1256,375,177,39367,2216.0,33.2,0.106,0.058,0.217,0.068,15883,224800
93535,Los Angeles,Lancaster,159028,33,Lake Los Angeles; Lancaster; Palmdale,668095795,46600,57883,17501,0.024,31500,44705,55930,35995,21334,6504,4895,3711,2769,2365,588,502,74264,288.0,30.4,0.076,0.035,0.232,0.073,23317,209500
93535,Los Angeles,Palmdale,156293,34,Lake Los Angeles; Lancaster; Palmdale,668095795,46600,57883,17501,0.024,47690,44705,55930,35995,21334,6504,4895,3711,2769,2365,588,502,74264,288.0,30.4,0.076,0.035,0.232,0.073,23317,209500
93536,Los Angeles,Lancaster,159028,33,Lake Hughes; Lancaster; Quartz Hill,628772513,79990,96244,30352,0.084,31500,79424,93974,53455,21427,3085,3834,3049,3383,4223,2047,1806,70237,289.2,36.2,0.147,0.09204,0.091,0.053,23015,332000
93543,Los Angeles,Palmdale,156293,34,Littlerock; Palmdale; Sun Village,153856854,51719,69707,19290,0.03198,47690,41549,56625,56411,3698,851,943,689,306,641,151,117,14392,242.2,35.1,0.068,0.01,0.185,0.08704,3947,239900
93550,Los Angeles,Palmdale,156293,34,Acton; Palmdale,508059938,45918,58411,17074,0.015,25313,43995,56936,30662,21548,5679,5789,4021,2804,2211,725,319,77506,395.0,29.1,0.06604,0.02,0.2141,0.096,23222,232100
93551,Los Angeles,Palmdale,156293,34,Acton; Desert View Highlands; Elizabeth Lake; Leona Valley; Palmdale,189434351,93055,110689,35548,0.111,57277,102934,99852,63076,15771,1459,2355,2151,2663,3516,1869,1758,50601,692.0,38.2,0.18,0.1,0.05,0.063,16698,361400
93552,Los Angeles,Palmdale,156293,34,Palmdale; Sun Village,125543669,65728,77710,20115,0.027,60481,64524,75107,48036,9806,1265,2178,2160,1777,1870,295,261,39905,823.0,32.0,0.091,0.02301,0.09705,0.07104,10587,273900
93591,Los Angeles,Palmdale,156293,34,Lake Los Angeles; Palmdale; Sun Village,213409380,47453,57337,17285,0.029,47690,53583,45560,43375,1948,417,658,460,148,168,40,57,6744,81.8,31.1,0.037,0.027,0.114,0.1,2192,183600
93611,Fresno,Clovis,109160,64,Clovis; Fresno,28872346,92811,105710,35022,0.09204,34291,93191,114206,61875,15823,1289,2375,2495,2496,3745,1966,1457,49053,4400.0,35.9,0.227,0.122,0.05,0.052,16316,326300
93611,Fresno,Fresno,525010,5,Clovis; Fresno,28872346,92811,105710,35022,0.09204,34291,93191,114206,61875,15823,1289,2375,2495,2496,3745,1966,1457,49053,4400.0,35.9,0.227,0.122,0.05,0.052,16316,326300
93612,Fresno,Clovis,109160,64,Clovis; Tarpey Village,16936951,44105,58679,23444,0.012,21779,50890,50554,38277,13491,3441,4076,2680,1505,1138,487,164,35140,5372.0,33.0,0.126,0.06,0.1641,0.076,14177,209000
93619,Fresno,Clovis,109160,64,Clovis; Earlimart,462802352,120944,140088,46947,0.1759,60893,128750,136079,85321,13031,615,1395,1329,1858,3291,2248,2295,39473,220.9,37.9,0.292,0.167,0.026,0.034,13747,419600
93626,Fresno; Madera,Clovis,109160,64,Clovis; Friant,257888495,86473,128643,45736,0.1641,38987,101750,92241,50000,849,76,156,140,111,153,74,139,2427,24.4,43.0,0.251,0.177,0.048,0.063,892,409300
93637,Madera,Madera,64833,140,Fairmead; La Vina; Madera; Parkwood,700619017,56462,72298,22691,0.02802,41286,58696,69155,42026,12360,2171,3397,2021,1763,2115,541,352,41108,152.0,31.0,0.09796,0.034,0.131,0.07104,13264,244300
93638,Madera,Madera,64833,140,Fairmead; Madera; Madera Acres; Parksdale,245614871,45811,61182,16293,0.02199,37969,39724,54184,39583,12214,3103,3529,2150,1323,1466,377,266,49932,526.5,28.4,0.06198,0.017,0.263,0.12103,13076,207800
93650,Fresno,Fresno,525010,5,Fresno,1833207,35440,42448,16923,0.0,21833,45625,65291,35394,1213,428,375,198,152,53,7,576,3173,4484.0,38.2,0.05,0.005,0.215,0.1489,1328,80300
93701,Fresno,Fresno,525010,5,Fresno,3924020,23153,30642,11030,0.001999,22669,29617,22590,44253,3417,1922,984,247,141,115,646,8,10166,6708.0,27.1,0.04,0.010994,0.411,0.114,4083,152100
93703,Fresno,Fresno,525010,5,Fresno; Mayfair,12243423,33550,48020,15521,0.01599,21357,34395,41591,29728,9901,3859,2396,1472,1165,650,199,160,32754,6930.0,29.2,0.069,0.013,0.336,0.122,10594,159500
93704,Fresno,Fresno,525010,5,Fresno; Old Fig Garden,14197035,60109,76825,30372,0.055,30779,59280,74271,49474,11334,2349,2126,2418,1869,1376,572,624,29740,5424.0,35.6,0.192,0.123,0.117,0.072,12048,262000
93705,Fresno,Fresno,525010,5,Fresno; Old Fig Garden,12590423,40516,51749,18112,0.015,21897,37975,44824,37500,12103,4187,3303,1944,1197,952,339,181,36808,7572.0,31.7,0.099,0.02802,0.276,0.126,12820,172300
93706,Fresno,Fresno,525010,5,Easton; Fresno; Raisin City; West Park,423169043,32325,48222,14238,0.017,21212,30365,40154,30124,11026,4591,2737,1597,767,859,286,189,40586,248.4,29.3,0.061,0.024,0.373,0.122,11968,161600
93720,Fresno,Fresno,525010,5,Fort Washington; Fresno,25684065,89671,109456,43160,0.113,48095,92953,103619,68317,18125,1871,2633,3111,2748,3844,1878,2040,47081,4748.0,37.3,0.289,0.1891,0.053,0.04898,18769,333000
93721,Fresno,Fresno,525010,5,Fresno,5309904,28529,45334,16832,0.02,30779,49550,16544,18071,2032,936,427,252,243,82,51,41,7650,3732.0,33.2,0.074,0.057,0.367,0.094,2279,168500
93722,Fresno,Fresno,525010,5,Fresno,49805305,59028,74452,23356,0.04,41734,57814,64074,52783,25288,4548,5534,5942,3565,3395,1289,1015,84621,4400.0,30.9,0.13,0.055,0.1589,0.091,26542,241300
93723,Fresno,Fresno,525010,5,Biola; Fresno,110427908,82702,101167,29789,0.058,30779,81125,102759,51888,3906,570,570,578,696,871,396,225,13936,327.0,34.5,0.1659,0.043,0.1371,0.063,4111,324700
93725,Fresno,Fresno,525010,5,Bowles; Calwa; Easton; Fresno; Malaga; Monmouth,169540595,47524,62029,16719,0.025,52368,43333,55347,33452,6835,1751,1822,1383,772,602,331,174,27214,415.8,27.4,0.068,0.027,0.23,0.118,7271,202900
93726,Fresno,Fresno,525010,5,Fresno,16303393,40489,50382,17648,0.007996,26130,41793,43896,42372,14135,4692,3758,2561,1385,1403,225,111,42824,6804.0,29.2,0.10205,0.04602,0.2479,0.113,15043,182600
93727,Fresno,Fresno,525010,5,Fresno; Sunnyside; Tarpey Village,83853380,57537,74565,22981,0.04102,26310,66165,60126,42262,24745,5699,4980,4304,3511,3865,1378,1008,84449,2608.0,30.8,0.138,0.061,0.1759,0.08295,26166,254200
93728,Fresno,Fresno,525010,5,Fresno,7922026,36197,50519,18596,0.017,25842,38542,39375,27941,5832,1940,1886,970,472,325,138,101,16574,5420.0,30.2,0.108,0.047,0.232,0.141,6309,165100
93730,Fresno,Fresno,525010,5,Fresno,20639294,121716,165354,58447,0.2329,30779,130905,152772,71920,4454,364,411,588,437,924,690,1040,12770,1602.0,42.1,0.3318,0.283,0.006,0.034,4583,464200
93901,Monterey,Salinas,156143,35,Salinas,37859965,64678,81944,29778,0.061,47569,65599,73713,54873,9853,1823,1792,1842,1409,1763,619,605,28194,1929.0,34.4,0.158,0.085,0.104,0.048,10368,490300
93905,Monterey,Salinas,156143,35,Salinas,24099175,51472,63683,14913,0.018,56797,45680,64184,39604,13015,2533,3736,2845,1765,1518,379,239,60531,6504.0,27.5,0.042,0.009,0.213,0.038,13391,375600
93906,Monterey,Salinas,156143,35,Salinas,33867681,67199,86422,23945,0.053,37426,64782,87298,50458,16800,2218,3157,3980,2785,2482,1291,887,64348,4920.0,32.1,0.105,0.038,0.09,0.059,17504,400800
93907,Monterey,Salinas,156143,35,Boronda; Elkhorn; Prunedale; Salinas,139761382,82520,102178,33186,0.08795,68125,91455,93019,58964,7380,876,1198,1274,1278,1608,498,648,23299,431.8,41.2,0.138,0.09296,0.079,0.06,7794,531900
93908,Monterey,Salinas,156143,35,Chualar; Prunedale; Salinas,555790955,129789,163642,59063,0.23,31959,132863,153056,94044,4435,188,448,493,465,930,889,1022,12398,57.8,48.4,0.288,0.19,0.037,0.03,4796,803500
94002,San Mateo,Redwood City,85784,97,Belmont; Redwood City,14662593,155473,200655,77200,0.3708,86166,197639,188583,83304,10323,882,804,891,991,1475,1446,3834,27155,4796.0,41.0,0.3071,0.339,0.02199,0.03198,11038,1524000
94014,San Mateo,Daly City,106677,65,Colma; Daly City,16319090,90970,108995,33451,0.116,79673,91706,103827,68386,14044,1587,2068,1823,2299,2693,1951,1623,49170,7804.0,39.5,0.27,0.059,0.054,0.045,14478,718100
94015,San Mateo,Daly City,106677,65,Broadmoor; Daly City,14894698,95541,118781,39278,0.156,37589,101069,119659,72272,20295,2134,2593,3074,2741,4307,2271,3175,65041,11310.0,39.8,0.309,0.09204,0.04398,0.05603,21058,821900
94022,Santa Clara,Palo Alto,66573,132,Los Altos; Los Altos Hills; Palo Alto,45250599,223859,347939,130324,0.553,56632,250001,250001,144861,7202,426,385,341,343,904,823,3980,19406,1111.0,47.8,0.3171,0.53,0.024,0.034,7724,2000001
94043,Santa Clara,Sunnyvale,152770,36,Mountain View; Sunnyvale,27653304,138232,181914,77635,0.324,100701,180303,129085,56981,13046,1223,1108,1121,1185,2303,1875,4231,31161,2918.0,34.9,0.305,0.3809,0.029,0.03,13943,1135800
94061,San Mateo,Redwood City,85784,97,North Fair Oaks; Redwood City; Woodside,9998760,112609,161855,59285,0.276,135625,132637,124634,74130,13942,1088,1955,1761,1398,2413,1483,3844,39023,10110.0,37.0,0.252,0.226,0.036,0.027,14424,1342600
94062,San Mateo,Redwood City,85784,97,Emerald Lake Hills; Redwood City; Woodside,183622819,178480,261807,95838,0.449,86166,210188,223080,119125,10190,771,712,670,797,1408,1254,4578,28423,401.0,45.0,0.311,0.339,0.03302,0.027,10786,1722300
94063,San Mateo,Redwood City,85784,97,North Fair Oaks; Redwood City,17139334,77166,114736,36889,0.1539,56750,94808,86906,40260,10647,1641,1947,1609,1035,1873,906,1636,34867,5268.0,33.1,0.1709,0.13,0.125,0.034,11194,861400
94070,San Mateo,Redwood City,85784,97,Redwood City; San Carlos,15882411,185459,241260,90690,0.461,75417,246223,202857,94836,11537,721,730,830,1082,1494,1357,5323,31074,5068.0,41.9,0.34,0.3481,0.013,0.03302,12003,1637900
94080,San Mateo,South San Francisco,67408,131,Colma; South San Francisco,26788702,105600,129525,43106,0.188,97100,117311,122772,71881,21442,1939,2486,2706,2938,4214,3120,4039,67600,6536.0,40.3,0.265,0.09204,0.039,0.029,22282,843600
94085,Santa Clara,Sunnyvale,152770,36,Mountain View; Sunnyvale,9042125,127774,161294,60606,0.267,82500,165877,101071,59712,8418,636,827,837,1004,1469,1399,2246,23223,6652.0,32.6,0.246,0.281,0.047,0.03,8878,1000500
94086,Santa Clara,Sunnyvale,152770,36,Mountain View; Sunnyvale,11631098,139847,171672,68052,0.312,108929,160584,144295,53009,19564,1544,1885,1916,1598,3670,2840,6111,50477,11240.0,33.3,0.331,0.355,0.034,0.047,20596,1223800
94087,Santa Clara,Sunnyvale,152770,36,Mountain View; Sunnyvale,17049035,160907,208215,74669,0.3892,82188,190396,188834,74229,20041,1456,1290,1912,1714,3205,2668,7796,56668,8610.0,38.9,0.335,0.393,0.038,0.04102,21042,1666300
94089,Santa Clara,Sunnyvale,152770,36,Sunnyvale,15517488,119054,151381,56029,0.252,217500,154399,109966,60690,8231,594,986,1001,734,1649,1192,2075,22882,3820.0,36.3,0.2479,0.267,0.029,0.034,8659,293300
94102,San Francisco,San Francisco,874961,4,San Francisco,1732390,46372,90956,54318,0.12103,32361,103384,30567,16869,18036,6215,3095,1843,1510,1952,1240,2181,31392,46940.0,39.2,0.306,0.1759,0.078,0.06604,20396,906600
94103,San Francisco,San Francisco,874961,4,San Francisco,3518233,75764,128009,68455,0.1959,96806,129701,49073,13390,15714,4360,2364,1096,889,2548,1370,3087,30703,22610.0,36.9,0.34,0.192,0.10297,0.03198,18147,901300
94104,San Francisco,San Francisco,874961,4,San Francisco,200857,51500,108802,58279,0.1641,95164,156654,51500,63890,220,83,15,45,13,17,11,36,429,5532.0,49.9,0.261,0.115,0.111,0.04562,301,2000001
94105,San Francisco,San Francisco,874961,4,San Francisco,942022,213987,279373,142482,0.579,95164,235328,193673,250001,5487,213,318,145,479,478,676,3178,10916,30020.0,35.1,0.374,0.456,0.02,0.04602,6763,1228900
94107,San Francisco,San Francisco,874961,4,San Francisco,4647670,166985,206503,97478,0.4219,125536,204609,144609,32917,14392,1759,1127,564,974,2229,1668,6071,31461,17540.0,35.3,0.3818,0.3071,0.067,0.03099,16498,1090900
94108,San Francisco,San Francisco,874961,4,San Francisco,698155,63263,104059,58409,0.116,58438,108916,49038,19529,7800,2370,1044,873,730,1247,632,904,14143,52480.0,42.1,0.287,0.187,0.15,0.04,9052,1127500
94109,San Francisco,San Francisco,874961,4,San Francisco,3077741,94278,144062,86074,0.228,63792,147083,65993,33634,33532,6863,3756,3786,2917,4906,3650,7654,57302,48220.0,36.6,0.404,0.263,0.05103,0.039,38109,1095700
94110,San Francisco,San Francisco,874961,4,San Francisco,6019936,134592,175979,70038,0.3381,121573,192677,106590,48380,27504,3387,2816,2610,2058,4355,2970,9308,72380,31140.0,37.3,0.339,0.2471,0.061,0.034,30005,1150300
94111,San Francisco,San Francisco,874961,4,San Francisco,891135,120905,174162,108035,0.278,95164,148816,157446,71466,2211,332,249,174,203,312,327,614,3611,10500.0,46.6,0.327,0.3982,0.11206,0.025,2743,1211800
94112,San Francisco,San Francisco,874961,4,San Francisco,8720186,94757,124357,36997,0.1659,67500,116504,103065,68625,23415,2546,3146,3307,3430,4458,2641,3887,84707,25150.0,42.8,0.228,0.095,0.052,0.04102,24409,868200
94114,San Francisco,San Francisco,874961,4,San Francisco,3692543,162193,218929,108101,0.405,89545,214535,143333,87679,16845,1342,1119,1322,1410,2543,2286,6823,34918,24500.0,39.2,0.411,0.37,0.01599,0.035,18384,1525600
94115,San Francisco,San Francisco,874961,4,San Francisco,2889800,123037,174293,89097,0.31,147115,165500,110722,41118,17062,3102,1607,1238,1355,2459,2014,5287,34604,31000.0,37.0,0.411,0.297,0.05603,0.035,19323,1378400
