zip_code,tag_percentage
90034,"{'Family Friendly': 0.0381, 'Dog Friendly': 0.081, 'Peaceful': 0.0571, 'Beautiful': 0.0048, 'Safe': 0.0095, 'Walkability': 0.0857, 'Clean': 0.019, 'Neighbors': 0.0238, 'Community': 0.0476, 'Well Maintained': 0.0048, 'Friendly': 0.0619, 'Freeway Access': 0.081, 'Diversity': 0.0762, 'Walking': 0.0714, 'Parks': 0.0286, 'Historic': 0.0048, 'Location': 0.019, 'Pleasant': 0.0095, 'Quiet': 0.0048, 'Secluded': 0.0048, 'Food': 0.0619, 'Restaurants': 0.0714, 'Convenient': 0.0619, 'Transportation': 0.0048, 'Proximity': 0.0286, 'Welcoming': 0.0048, 'Charm': 0.0095, 'Atmosphere': 0.0095, 'Events': 0.0048, 'Urban': 0.0048, 'Trees': 0.0048}"
90035,"{'Walkability': 0.0879, 'Restaurants': 0.0549, 'Walking': 0.0769, 'Food': 0.044, 'Diversity': 0.044, 'Dog Friendly': 0.0989, 'Friendly': 0.0879, 'Pleasant': 0.011, 'Proximity': 0.022, 'Safe': 0.022, 'Architecture': 0.022, 'Charm': 0.022, 'Family Friendly': 0.0659, 'Historic': 0.022, 'Clean': 0.022, 'Community': 0.044, 'Welcoming': 0.011, 'Convenient': 0.0549, 'Beautiful': 0.022, 'Neighbors': 0.033, 'Location': 0.011, 'Freeway Access': 0.022, 'Shopping': 0.011, 'Parks': 0.011, 'Peaceful': 0.033, 'Nice': 0.011, 'Well Maintained': 0.022, 'Atmosphere': 0.011}"
90036,"{'Walkability': 0.0944, 'Dog Friendly': 0.0833, 'Food': 0.0833, 'Walking': 0.0556, 'Restaurants': 0.0889, 'Architecture': 0.05, 'Charm': 0.05, 'Historic': 0.0278, 'Shopping': 0.0167, 'Convenient': 0.0667, 'Beautiful': 0.0444, 'Well Maintained': 0.0056, 'Atmosphere': 0.0278, 'Community': 0.0167, 'Pleasant': 0.0111, 'Friendly': 0.0333, 'Peaceful': 0.0222, 'Neighbors': 0.0111, 'Proximity': 0.0167, 'Diversity': 0.05, 'Safe': 0.0167, 'Parks': 0.0278, 'Location': 0.0333, 'Urban': 0.0056, 'Events': 0.0056, 'Family Friendly': 0.0167, 'Clean': 0.0111, 'Trees': 0.0056, 'Gated': 0.0056, 'Nice': 0.0056, 'Birds': 0.0056, 'Downtown': 0.0056}"
90037,"{'Downtown': 0.0333, 'Family Friendly': 0.0667, 'Dog Friendly': 0.0333, 'Food': 0.1, 'Freeway Access': 0.1, 'Walkability': 0.0333, 'Walking': 0.0667, 'Community': 0.1, 'Diversity': 0.1, 'Parks': 0.0667, 'Historic': 0.0333, 'Friendly': 0.0333, 'Peaceful': 0.0667, 'Neighbors': 0.0333, 'Urban': 0.0333, 'Nice': 0.0333, 'Quiet': 0.0333, 'Restaurants': 0.0333}"
90038,"{'Walkability': 0.1, 'Dog Friendly': 0.0714, 'Food': 0.0714, 'Restaurants': 0.0857, 'Walking': 0.0714, 'Convenient': 0.0429, 'Diversity': 0.0857, 'Shopping': 0.0286, 'Events': 0.0571, 'Friendly': 0.0714, 'Architecture': 0.0286, 'Beautiful': 0.0143, 'Charm': 0.0286, 'Historic': 0.0286, 'Atmosphere': 0.0286, 'Well Maintained': 0.0143, 'Community': 0.0286, 'Proximity': 0.0143, 'Urban': 0.0286, 'Weather': 0.0286, 'Neighbors': 0.0286, 'Freeway Access': 0.0143, 'Parks': 0.0143, 'Transportation': 0.0143}"
90039,"{'Community': 0.1, 'Dog Friendly': 0.1, 'Peaceful': 0.0333, 'Atmosphere': 0.1, 'Beautiful': 0.0667, 'Hills': 0.0333, 'Eclectic': 0.0667, 'Walkability': 0.1, 'Charm': 0.0333, 'Trees': 0.0333, 'Walking': 0.0667, 'Food': 0.0333, 'Restaurants': 0.0667, 'Architecture': 0.0667, 'Freeway Access': 0.0333, 'Diversity': 0.0333, 'Neighbors': 0.0333}"
90041,"{'Community': 0.075, 'Dog Friendly': 0.075, 'Friendly': 0.075, 'Peaceful': 0.075, 'Restaurants': 0.1, 'Family Friendly': 0.1, 'Neighbors': 0.05, 'Walkability': 0.075, 'Food': 0.1, 'Diversity': 0.1, 'Walking': 0.05, 'Beautiful': 0.05, 'Freeway Access': 0.025, 'Atmosphere': 0.025, 'Quiet': 0.025}"
90042,"{'Diversity': 0.0857, 'Historic': 0.0714, 'Neighbors': 0.0429, 'Dog Friendly': 0.0929, 'Food': 0.0929, 'Friendly': 0.0643, 'Family Friendly': 0.0429, 'Charm': 0.0143, 'Community': 0.0786, 'Parks': 0.0429, 'Walking': 0.0714, 'Peaceful': 0.0214, 'Restaurants': 0.0714, 'Walkability': 0.0714, 'Freeway Access': 0.0143, 'Quiet': 0.0143, 'Hiking': 0.0143, 'Trees': 0.0143, 'Architecture': 0.0071, 'Proximity': 0.0071, 'Location': 0.0071, 'Atmosphere': 0.0214, 'Hills': 0.0214, 'Beautiful': 0.0071, 'Safe': 0.0071}"
90043,"{'Diversity': 0.0929, 'Friendly': 0.0643, 'Neighbors': 0.0857, 'Community': 0.0714, 'Quiet': 0.0714, 'Family Friendly': 0.0786, 'Dog Friendly': 0.0357, 'Walkability': 0.0286, 'Walking': 0.0429, 'Houses': 0.0143, 'Peaceful': 0.0714, 'Beautiful': 0.05, 'Hills': 0.05, 'Parks': 0.0357, 'View': 0.0143, 'Well Maintained': 0.0357, 'Pleasant': 0.0214, 'Clean': 0.0286, 'Food': 0.0071, 'Restaurants': 0.0214, 'Events': 0.0071, 'Freeway Access': 0.0071, 'Atmosphere': 0.0071, 'Proximity': 0.0143, 'Urban': 0.0071, 'Architecture': 0.0071, 'Beach': 0.0071, 'Charm': 0.0071, 'Weather': 0.0071, 'Convenient': 0.0071}"
90044,"{'Family Friendly': 0.0818, 'Neighbors': 0.0545, 'Urban': 0.0455, 'Community': 0.0545, 'Food': 0.0636, 'Peaceful': 0.0364, 'Walking': 0.0273, 'Freeway Access': 0.0727, 'Friendly': 0.0727, 'Diversity': 0.0818, 'Convenient': 0.0182, 'Houses': 0.0182, 'Welcoming': 0.0091, 'Large': 0.0182, 'Dog Friendly': 0.0545, 'Yards': 0.0091, 'Architecture': 0.0091, 'Gardens': 0.0091, 'Downtown': 0.0091, 'Parks': 0.0182, 'Shopping': 0.0182, 'Stores': 0.0091, 'Location': 0.0091, 'Restaurants': 0.0273, 'Transportation': 0.0182, 'Nice': 0.0091, 'Proximity': 0.0182, 'Schools': 0.0091, 'Weather': 0.0091, 'Beautiful': 0.0091, 'Charm': 0.0091, 'Clean': 0.0182, 'Events': 0.0091, 'Historic': 0.0091, 'Mature': 0.0091, 'Quiet': 0.0182, 'Different': 0.0091, 'Kids': 0.0091, 'Ocean': 0.0091}"
90045,"{'Family Friendly': 0.09, 'Friendly': 0.09, 'Neighbors': 0.1, 'Safe': 0.02, 'Walkability': 0.08, 'Clean': 0.06, 'Dog Friendly': 0.1, 'Peaceful': 0.07, 'Walking': 0.03, 'Community': 0.07, 'Well Maintained': 0.01, 'Quiet': 0.02, 'Weather': 0.03, 'Welcoming': 0.02, 'Beach': 0.02, 'Beautiful': 0.02, 'Atmosphere': 0.02, 'Different': 0.01, 'Diversity': 0.03, 'Freeway Access': 0.03, 'Nature': 0.01, 'Parks': 0.01, 'Trees': 0.01, 'Food': 0.01, 'Restaurants': 0.02, 'Convenient': 0.02}"
90046,"{'Dog Friendly': 0.0857, 'Food': 0.0619, 'Freeway Access': 0.0048, 'Hiking': 0.0333, 'Walkability': 0.0667, 'Clean': 0.0095, 'Diversity': 0.0429, 'Friendly': 0.0476, 'Parks': 0.0286, 'Proximity': 0.0238, 'Walking': 0.0571, 'Restaurants': 0.0524, 'Community': 0.0381, 'Location': 0.0381, 'Convenient': 0.0476, 'Shopping': 0.0095, 'Trails': 0.0095, 'Peaceful': 0.0476, 'Beautiful': 0.0429, 'Charm': 0.0238, 'Hills': 0.0333, 'Neighbors': 0.0095, 'Atmosphere': 0.0381, 'Trees': 0.0286, 'Historic': 0.0143, 'Nature': 0.0286, 'Birds': 0.0048, 'Weather': 0.0048, 'Well Maintained': 0.0048, 'Family Friendly': 0.0048, 'View': 0.0048, 'Wildlife': 0.0095, 'Open': 0.0048, 'Scenery': 0.0048, 'Architecture': 0.0095, 'Quiet': 0.0143, 'Welcoming': 0.0048, 'Sidewalks': 0.0048}"
90047,"{'Friendly': 0.0714, 'Clean': 0.1, 'Community': 0.0857, 'Family Friendly': 0.1, 'Neighbors': 0.1, 'Welcoming': 0.0429, 'Dog Friendly': 0.0714, 'Diversity': 0.0571, 'Peaceful': 0.0857, 'Quiet': 0.0857, 'Pleasant': 0.0143, 'Houses': 0.0429, 'Freeway Access': 0.0286, 'Parks': 0.0286, 'Nice': 0.0286, 'Walkability': 0.0143, 'Walking': 0.0286, 'Well Maintained': 0.0143}"
90048,"{'Walkability': 0.1, 'Walking': 0.0857, 'Food': 0.0857, 'Restaurants': 0.0857, 'Atmosphere': 0.0571, 'Dog Friendly': 0.0857, 'Clean': 0.0429, 'Convenient': 0.0714, 'Nice': 0.0143, 'Well Maintained': 0.0143, 'Friendly': 0.0286, 'Shopping': 0.0714, 'Diversity': 0.0143, 'Stores': 0.0143, 'Neighbors': 0.0286, 'Charm': 0.0286, 'Beautiful': 0.0429, 'Proximity': 0.0143, 'Sidewalks': 0.0143, 'Family Friendly': 0.0143, 'Architecture': 0.0143, 'Peaceful': 0.0286, 'Location': 0.0286, 'Community': 0.0143}"
90049,"{'Charm': 0.0312, 'Community': 0.05, 'Food': 0.0437, 'Friendly': 0.075, 'Golf': 0.0063, 'Hiking': 0.0063, 'Hills': 0.0125, 'Restaurants': 0.0563, 'Schools': 0.0063, 'Walkability': 0.0625, 'Beautiful': 0.0813, 'Dog Friendly': 0.0875, 'Family Friendly': 0.05, 'Peaceful': 0.05, 'Weather': 0.0187, 'Walking': 0.05, 'Safe': 0.0563, 'Convenient': 0.0187, 'Clean': 0.0563, 'Neighbors': 0.025, 'Quiet': 0.0187, 'Well Maintained': 0.0187, 'Atmosphere': 0.0312, 'Houses': 0.0063, 'Shopping': 0.0063, 'Parks': 0.0063, 'Beach': 0.0125, 'Welcoming': 0.0063, 'Pleasant': 0.0063, 'Proximity': 0.0063, 'Events': 0.0063, 'Secluded': 0.0063, 'Trees': 0.0063, 'Architecture': 0.0063, 'Historic': 0.0063, 'Nice': 0.0063}"
90056,"{'Freeway Access': 0.0333, 'Food': 0.0333, 'Peaceful': 0.1, 'Community': 0.1, 'Diversity': 0.1, 'Friendly': 0.0667, 'Walking': 0.0333, 'Beach': 0.0333, 'Clean': 0.1, 'Family Friendly': 0.0667, 'Well Maintained': 0.0667, 'Beautiful': 0.0333, 'Quiet': 0.0667, 'Neighbors': 0.0667, 'Walkability': 0.0667, 'Welcoming': 0.0333}"
90057,"{'Walkability': 0.0333, 'Community': 0.0444, 'Diversity': 0.0778, 'Friendly': 0.0444, 'Urban': 0.0444, 'Clean': 0.0222, 'Different': 0.0222, 'Dog Friendly': 0.0778, 'Downtown': 0.0667, 'Events': 0.0222, 'Food': 0.0556, 'Parks': 0.0444, 'Historic': 0.0444, 'Walking': 0.0222, 'Restaurants': 0.0444, 'Convenient': 0.0444, 'Neighbors': 0.0222, 'Freeway Access': 0.0444, 'Welcoming': 0.0111, 'Kids': 0.0111, 'Shopping': 0.0111, 'Sidewalks': 0.0222, 'Charm': 0.0111, 'Quiet': 0.0333, 'Transportation': 0.0222, 'Atmosphere': 0.0111, 'Nice': 0.0111, 'Beautiful': 0.0111, 'Peaceful': 0.0333, 'Pleasant': 0.0111, 'Nature': 0.0111, 'Scenery': 0.0111}"
90058,"{'Diversity': 0.1, 'Different': 0.1, 'Downtown': 0.1, 'Scenery': 0.1, 'Walking': 0.1, 'Atmosphere': 0.1, 'Charm': 0.1, 'Community': 0.1, 'Convenient': 0.1, 'Events': 0.1}"
90059,"{'Clean': 0.06, 'Family Friendly': 0.08, 'Houses': 0.02, 'Security': 0.01, 'Surroundings': 0.01, 'Transportation': 0.03, 'Weather': 0.01, 'Yards': 0.01, 'Atmosphere': 0.02, 'Bay': 0.02, 'Historic': 0.02, 'Freeway Access': 0.05, 'Urban': 0.01, 'Community': 0.07, 'Convenient': 0.02, 'Parks': 0.06, 'Proximity': 0.01, 'Different': 0.02, 'Friendly': 0.04, 'Well Maintained': 0.01, 'Peaceful': 0.04, 'Beautiful': 0.02, 'Pleasant': 0.01, 'Neighbors': 0.03, 'Beach': 0.02, 'Food': 0.04, 'Dog Friendly': 0.04, 'Downtown': 0.02, 'Events': 0.02, 'Schools': 0.01, 'Walking': 0.02, 'Nice': 0.03, 'Welcoming': 0.01, 'Diversity': 0.02, 'Restaurants': 0.02, 'Charm': 0.01, 'Privacy': 0.01, 'Quaint': 0.01, 'Safe': 0.01, 'Quiet': 0.01, 'Birds': 0.01, 'Mature': 0.01}"
90061,"{'Family Friendly': 0.1, 'Neighbors': 0.05, 'Parks': 0.0667, 'Pleasant': 0.05, 'Quiet': 0.05, 'Community': 0.0833, 'Well Maintained': 0.0167, 'Peaceful': 0.0667, 'Safe': 0.0167, 'Welcoming': 0.0167, 'Urban': 0.0167, 'Charm': 0.0167, 'Events': 0.0333, 'Freeway Access': 0.05, 'Beach': 0.0167, 'Architecture': 0.0167, 'Beautiful': 0.0333, 'Clean': 0.05, 'Dog Friendly': 0.05, 'Friendly': 0.0667, 'Walking': 0.0167, 'Transportation': 0.0167, 'Open': 0.0167, 'Diversity': 0.0167, 'Nice': 0.0167, 'Walkability': 0.0167, 'Kids': 0.0167, 'Sidewalks': 0.0167}"
90062,"{'Diversity': 0.05, 'Family Friendly': 0.1, 'Historic': 0.1, 'Community': 0.1, 'Neighbors': 0.1, 'Architecture': 0.1, 'Dog Friendly': 0.05, 'Friendly': 0.1, 'Peaceful': 0.05, 'Houses': 0.05, 'Urban': 0.05, 'Walking': 0.05, 'Food': 0.05, 'Parks': 0.05}"
90063,"{'Community': 0.0727, 'Events': 0.0091, 'Friendly': 0.0455, 'Food': 0.0727, 'Freeway Access': 0.0727, 'Dog Friendly': 0.0636, 'Family Friendly': 0.0636, 'Hiking': 0.0182, 'Historic': 0.0273, 'Houses': 0.0091, 'Walkability': 0.0182, 'Walking': 0.0455, 'Proximity': 0.0273, 'Downtown': 0.0273, 'Parks': 0.0636, 'Peaceful': 0.0364, 'Quiet': 0.0273, 'Restaurants': 0.0182, 'Schools': 0.0182, 'Transportation': 0.0091, 'Convenient': 0.0182, 'View': 0.0182, 'Different': 0.0182, 'Location': 0.0182, 'Beautiful': 0.0091, 'Hills': 0.0455, 'Neighbors': 0.0273, 'Diversity': 0.0182, 'Atmosphere': 0.0091, 'Trees': 0.0091, 'Architecture': 0.0091, 'Bay': 0.0091, 'Welcoming': 0.0091, 'Birds': 0.0091, 'Open': 0.0091, 'Running': 0.0091, 'Traffic': 0.0091}"
90064,"{'Family Friendly': 0.075, 'Dog Friendly': 0.1, 'Beautiful': 0.025, 'Walkability': 0.1, 'Convenient': 0.075, 'Clean': 0.0375, 'Charm': 0.025, 'Friendly': 0.1, 'Peaceful': 0.05, 'Neighbors': 0.0625, 'Walking': 0.0625, 'Freeway Access': 0.05, 'Community': 0.0125, 'Historic': 0.0125, 'Architecture': 0.0125, 'Restaurants': 0.0625, 'Diversity': 0.0125, 'Safe': 0.05, 'Nice': 0.0125, 'Pleasant': 0.0125, 'Proximity': 0.0125, 'Food': 0.0125, 'Welcoming': 0.0125, 'Kids': 0.0125}"
90065,"{'Diversity': 0.0875, 'Peaceful': 0.0875, 'Dog Friendly': 0.075, 'Hills': 0.075, 'Food': 0.0125, 'Freeway Access': 0.025, 'Restaurants': 0.0125, 'Community': 0.0625, 'Atmosphere': 0.075, 'Family Friendly': 0.05, 'Beautiful': 0.075, 'Quiet': 0.075, 'Neighbors': 0.05, 'View': 0.025, 'Friendly': 0.0375, 'Eclectic': 0.025, 'Trees': 0.0125, 'Nature': 0.0375, 'Charm': 0.0125, 'Wildlife': 0.0125, 'Parks': 0.0125, 'Walking': 0.0125, 'Nice': 0.0125, 'Walkability': 0.0125, 'Proximity': 0.0125, 'Location': 0.0125}"
90066,"{'Food': 0.05, 'Parks': 0.0167, 'Schools': 0.0056, 'Beach': 0.0333, 'Clean': 0.0167, 'Restaurants': 0.0667, 'Shopping': 0.0056, 'Beautiful': 0.0278, 'Freeway Access': 0.0333, 'Peaceful': 0.0611, 'Quiet': 0.0111, 'Walkability': 0.0833, 'Family Friendly': 0.0611, 'Dog Friendly': 0.0833, 'Safe': 0.0444, 'Friendly': 0.0833, 'Neighbors': 0.0444, 'Walking': 0.0722, 'Community': 0.0444, 'Convenient': 0.0389, 'Nice': 0.0056, 'Diversity': 0.0167, 'Weather': 0.0222, 'Proximity': 0.0167, 'Location': 0.0111, 'Pleasant': 0.0056, 'Well Maintained': 0.0111, 'Trees': 0.0056, 'Welcoming': 0.0056, 'Atmosphere': 0.0111, 'Gated': 0.0056}"
90067,"{'Clean': 0.05, 'Safe': 0.05, 'Beautiful': 0.1, 'Convenient': 0.05, 'Dog Friendly': 0.05, 'Walkability': 0.1, 'Friendly': 0.05, 'Peaceful': 0.05, 'Restaurants': 0.1, 'Security': 0.1, 'Well Maintained': 0.05, 'Community': 0.05, 'Location': 0.05, 'Architecture': 0.05, 'Atmosphere': 0.05, 'Beach': 0.05}"
90068,"{'Beautiful': 0.0909, 'Hills': 0.0818, 'Charm': 0.0909, 'Walkability': 0.0545, 'Historic': 0.0364, 'Atmosphere': 0.0636, 'Dog Friendly': 0.0818, 'Peaceful': 0.0545, 'Walking': 0.0545, 'Hiking': 0.0455, 'Quiet': 0.0273, 'Neighbors': 0.0364, 'Freeway Access': 0.0273, 'Friendly': 0.0364, 'Community': 0.0273, 'Food': 0.0182, 'Nature': 0.0182, 'Trees': 0.0182, 'Wildlife': 0.0091, 'Clean': 0.0273, 'Architecture': 0.0364, 'Safe': 0.0182, 'Restaurants': 0.0091, 'Location': 0.0182, 'Family Friendly': 0.0091, 'Convenient': 0.0091}"
90069,"{'Friendly': 0.0333, 'Well Maintained': 0.0083, 'Beautiful': 0.0667, 'Houses': 0.0083, 'Clean': 0.0333, 'Trees': 0.0083, 'Atmosphere': 0.0833, 'Community': 0.0417, 'Convenient': 0.075, 'Hills': 0.0167, 'Architecture': 0.0167, 'Restaurants': 0.075, 'Food': 0.075, 'Charm': 0.025, 'Eclectic': 0.0083, 'Neighbors': 0.0167, 'Walkability': 0.0667, 'Proximity': 0.025, 'Events': 0.025, 'Green': 0.0083, 'Dog Friendly': 0.0583, 'Hiking': 0.0167, 'Peaceful': 0.0083, 'Walking': 0.05, 'Diversity': 0.025, 'Location': 0.025, 'Weather': 0.0083, 'Sidewalks': 0.0083, 'Historic': 0.0083, 'Shopping': 0.0167, 'Safe': 0.0167, 'Urban': 0.0083, 'Downtown': 0.0083, 'Freeway Access': 0.0083, 'Gated': 0.0083, 'Golf': 0.0083}"
90071,"{'Dog Friendly': 0.1, 'Food': 0.1, 'Restaurants': 0.1, 'Walkability': 0.0667, 'Diversity': 0.1, 'Downtown': 0.1, 'Walking': 0.0667, 'Convenient': 0.0333, 'Architecture': 0.0667, 'Atmosphere': 0.0667, 'Events': 0.0667, 'Freeway Access': 0.0333, 'Neighbors': 0.0333, 'Location': 0.0333, 'Urban': 0.0333}"
90077,"{'Peaceful': 0.08, 'Safe': 0.1, 'Beautiful': 0.1, 'Security': 0.02, 'Well Maintained': 0.02, 'Gated': 0.02, 'Privacy': 0.04, 'Atmosphere': 0.06, 'Clean': 0.1, 'Community': 0.06, 'View': 0.04, 'Family Friendly': 0.04, 'Freeway Access': 0.02, 'Friendly': 0.06, 'Houses': 0.02, 'Kids': 0.02, 'Trees': 0.04, 'Hills': 0.04, 'Quiet': 0.06, 'Dog Friendly': 0.04, 'Restaurants': 0.02}"
90079,"{'Food': 0.05, 'Downtown': 0.1, 'Restaurants': 0.05, 'Atmosphere': 0.05, 'Nice': 0.05, 'Urban': 0.1, 'Walking': 0.1, 'Bay': 0.05, 'Clean': 0.05, 'Diversity': 0.1, 'Architecture': 0.05, 'Historic': 0.05, 'Shopping': 0.05, 'Walkability': 0.05, 'Dog Friendly': 0.05, 'Eclectic': 0.05}"
90089,{}
90090,{}
90094,"{'Walkability': 0.0667, 'Beach': 0.0333, 'Dog Friendly': 0.0667, 'Restaurants': 0.0667, 'Walking': 0.0333, 'Friendly': 0.0333, 'Food': 0.0667, 'Peaceful': 0.1, 'Beautiful': 0.1, 'Convenient': 0.0333, 'Weather': 0.0333, 'Atmosphere': 0.0333, 'Nice': 0.0333, 'Charm': 0.0333, 'Clean': 0.0667, 'Community': 0.0667, 'Diversity': 0.0333, 'Neighbors': 0.0333, 'Well Maintained': 0.0333, 'Parks': 0.0333}"
90095,"{'Walkability': 0.0667, 'Atmosphere': 0.0667, 'Community': 0.1, 'Walking': 0.0667, 'Dog Friendly': 0.0333, 'Food': 0.0667, 'Friendly': 0.0667, 'Peaceful': 0.0667, 'Safe': 0.0667, 'Architecture': 0.0333, 'Schools': 0.0333, 'Urban': 0.0333, 'Diversity': 0.0667, 'Events': 0.0667, 'Kids': 0.0333, 'Security': 0.0333, 'Clean': 0.0333, 'Restaurants': 0.0333, 'Beautiful': 0.0333}"
90210,"{'Safe': 0.0617, 'Clean': 0.0741, 'Food': 0.0247, 'Restaurants': 0.037, 'Walkability': 0.0617, 'Beautiful': 0.0988, 'Peaceful': 0.0741, 'Walking': 0.037, 'Well Maintained': 0.037, 'Location': 0.0123, 'Community': 0.0247, 'Convenient': 0.0247, 'Architecture': 0.0247, 'Dog Friendly': 0.037, 'Freeway Access': 0.0123, 'Neighbors': 0.0247, 'Quiet': 0.0494, 'Stores': 0.0123, 'Privacy': 0.0247, 'Security': 0.0247, 'Atmosphere': 0.0494, 'Charm': 0.0247, 'Trees': 0.0123, 'Hills': 0.0247, 'Nature': 0.0123, 'Diversity': 0.0123, 'Eclectic': 0.0123, 'Events': 0.0123, 'View': 0.0123, 'Family Friendly': 0.0247, 'Pleasant': 0.0123, 'Friendly': 0.0123}"
90220,"{'Different': 0.027, 'Atmosphere': 0.0135, 'Diversity': 0.027, 'Dog Friendly': 0.0676, 'Food': 0.0541, 'Freeway Access': 0.0541, 'Friendly': 0.0811, 'Historic': 0.0135, 'Kids': 0.027, 'Safe': 0.0405, 'Parks': 0.0405, 'Walkability': 0.0135, 'Quiet': 0.027, 'Peaceful': 0.0541, 'Family Friendly': 0.0811, 'Well Maintained': 0.0135, 'Clean': 0.0676, 'Community': 0.0541, 'Neighbors': 0.027, 'Welcoming': 0.027, 'Birds': 0.0135, 'Open': 0.0135, 'Walking': 0.0405, 'Houses': 0.027, 'Nice': 0.027, 'Beautiful': 0.0405, 'Nature': 0.0135, 'Privacy': 0.0135}"
90221,"{'Community': 0.05, 'Family Friendly': 0.075, 'Parks': 0.0375, 'Restaurants': 0.0375, 'Walking': 0.0625, 'Beach': 0.0375, 'Hiking': 0.0125, 'Ocean': 0.0125, 'Beautiful': 0.0375, 'Food': 0.0625, 'Friendly': 0.0625, 'Neighbors': 0.0375, 'Dog Friendly': 0.05, 'Kids': 0.0125, 'Peaceful': 0.05, 'Atmosphere': 0.0125, 'Clean': 0.0375, 'Different': 0.0125, 'Diversity': 0.025, 'Security': 0.0125, 'Welcoming': 0.0125, 'Charm': 0.0125, 'Location': 0.0125, 'Open': 0.0125, 'Freeway Access': 0.0375, 'Stores': 0.0125, 'Running': 0.0125, 'Shopping': 0.025, 'Transportation': 0.0125, 'Houses': 0.0125, 'Events': 0.025, 'Historic': 0.0125, 'Quiet': 0.025, 'Safe': 0.0125, 'Birds': 0.0125, 'Creek': 0.0125}"
90222,"{'Different': 0.027, 'Quiet': 0.0405, 'Stores': 0.0135, 'Yards': 0.0135, 'Community': 0.0405, 'Diversity': 0.0405, 'Family Friendly': 0.0811, 'Friendly': 0.0946, 'Neighbors': 0.0676, 'Nice': 0.0405, 'Atmosphere': 0.0405, 'Birds': 0.0135, 'Clean': 0.0541, 'Food': 0.0541, 'Houses': 0.027, 'Open': 0.0135, 'Beautiful': 0.0135, 'Dog Friendly': 0.0541, 'Hiking': 0.0135, 'Large': 0.0135, 'Eclectic': 0.0135, 'Gardens': 0.0135, 'Historic': 0.0135, 'Landscaping': 0.0135, 'Urban': 0.0135, 'Events': 0.0135, 'Pleasant': 0.0135, 'Well Maintained': 0.0135, 'Restaurants': 0.0135, 'Welcoming': 0.0135, 'Freeway Access': 0.027, 'Walking': 0.027, 'Convenient': 0.0135, 'Peaceful': 0.0135, 'Parks': 0.0135, 'Walkability': 0.0135}"
90230,"{'Quiet': 0.0429, 'Clean': 0.0571, 'Dog Friendly': 0.0714, 'Peaceful': 0.0571, 'Safe': 0.0571, 'Walkability': 0.0857, 'Weather': 0.0429, 'Birds': 0.0143, 'Convenient': 0.0714, 'Diversity': 0.0571, 'Family Friendly': 0.0714, 'Schools': 0.0143, 'Friendly': 0.0857, 'Neighbors': 0.0571, 'Well Maintained': 0.0143, 'Community': 0.0286, 'Parks': 0.0286, 'Walking': 0.0143, 'Freeway Access': 0.0429, 'Restaurants': 0.0429, 'Location': 0.0143, 'Food': 0.0143, 'Proximity': 0.0143}"
90232,"{'Walkability': 0.0875, 'Community': 0.075, 'Family Friendly': 0.0875, 'Walking': 0.075, 'Safe': 0.025, 'Friendly': 0.075, 'Peaceful': 0.0625, 'Beautiful': 0.0375, 'Restaurants': 0.075, 'Dog Friendly': 0.0625, 'Neighbors': 0.025, 'Diversity': 0.0375, 'Location': 0.025, 'Quiet': 0.0375, 'Parks': 0.0375, 'Food': 0.0625, 'Well Maintained': 0.0125, 'Freeway Access': 0.0125, 'Proximity': 0.0125, 'Charm': 0.0125, 'Pleasant': 0.0125, 'Running': 0.0125, 'Atmosphere': 0.0125, 'Convenient': 0.0125, 'Clean': 0.0125}"
90240,"{'Family Friendly': 0.1, 'Clean': 0.0857, 'Peaceful': 0.1, 'Walking': 0.0286, 'Friendly': 0.0714, 'Well Maintained': 0.0571, 'Community': 0.0429, 'Freeway Access': 0.0571, 'Parks': 0.0286, 'Pleasant': 0.0429, 'Quiet': 0.0857, 'Beautiful': 0.0286, 'Diversity': 0.0286, 'Dog Friendly': 0.0857, 'Houses': 0.0143, 'Food': 0.0286, 'Neighbors': 0.0571, 'Safe': 0.0286, 'Secluded': 0.0143, 'Trees': 0.0143}"
90241,"{'Peaceful': 0.0727, 'Restaurants': 0.0545, 'Clean': 0.1, 'Family Friendly': 0.0909, 'Food': 0.0545, 'Neighbors': 0.0455, 'Walking': 0.0364, 'Quiet': 0.0545, 'Shopping': 0.0091, 'Freeway Access': 0.0455, 'Events': 0.0091, 'Friendly': 0.0545, 'Charm': 0.0091, 'Convenient': 0.0182, 'Dog Friendly': 0.0727, 'Nice': 0.0182, 'Safe': 0.0273, 'Atmosphere': 0.0182, 'Walkability': 0.0273, 'Community': 0.0273, 'Yards': 0.0091, 'Gardens': 0.0091, 'Lake': 0.0091, 'Open': 0.0091, 'Well Maintained': 0.0182, 'Birds': 0.0091, 'Hiking': 0.0091, 'Landscaping': 0.0091, 'Parks': 0.0364, 'Beautiful': 0.0182, 'Pleasant': 0.0091, 'Diversity': 0.0091}"
